,name,time,price,tick,Signal
100,ss,2010-07-09,3.99,0.0,-1.0
101,ss,2010-07-13,3.92,0.0,-1.0
102,ss,2010-07-15,3.86,0.0,-1.0
103,ss,2010-07-19,3.96,0.0,-1.0
104,ss,2010-07-21,4.1,0.0,-1.0
105,ss,2010-08-05,4.22,248174.0,1.0
106,ss,2010-08-26,4.19,248174.0,-1.0
107,ss,2010-08-30,4.22,0.0,-1.0
108,ss,2010-09-01,4.19,0.0,-1.0
109,ss,2010-09-03,4.17,0.0,-1.0
110,ss,2010-09-14,4.22,0.0,-1.0
111,ss,2010-09-16,4.06,0.0,-1.0
112,ss,2010-09-20,4.02,0.0,-1.0
113,ss,2010-09-27,4.05,0.0,-1.0
114,ss,2010-09-29,4.0,0.0,-1.0
115,ss,2010-10-08,4.19,0.0,-1.0
116,ss,2010-10-12,4.36,238498.0,1.0
117,ss,2010-11-15,4.27,238498.0,-1.0
118,ss,2010-11-17,4.06,0.0,-1.0
119,ss,2010-11-19,4.11,0.0,-1.0
120,ss,2010-11-23,3.95,0.0,-1.0
121,ss,2010-11-25,4.08,0.0,-1.0
122,ss,2010-11-29,4.02,0.0,-1.0
123,ss,2010-12-01,3.96,0.0,-1.0
124,ss,2010-12-03,3.99,0.0,-1.0
125,ss,2010-12-07,4.01,0.0,-1.0
126,ss,2010-12-09,4.0,0.0,-1.0
127,ss,2010-12-13,4.11,0.0,-1.0
128,ss,2010-12-16,4.03,0.0,-1.0
129,ss,2010-12-20,3.96,0.0,-1.0
130,ss,2010-12-24,3.96,0.0,-1.0
131,ss,2010-12-28,3.81,0.0,-1.0
132,ss,2010-12-30,3.79,0.0,-1.0
133,ss,2011-01-04,3.89,0.0,-1.0
134,ss,2011-01-06,3.85,0.0,-1.0
135,ss,2011-01-10,3.86,0.0,-1.0
136,ss,2011-01-12,3.96,0.0,-1.0
137,ss,2011-01-14,3.87,0.0,-1.0
138,ss,2011-01-18,3.78,0.0,-1.0
139,ss,2011-01-20,3.74,0.0,-1.0
140,ss,2011-01-24,3.79,0.0,-1.0
141,ss,2011-02-09,3.85,0.0,-1.0
142,ss,2011-02-23,4.16,244804.0,1.0
143,ss,2011-04-06,4.21,244804.0,-1.0
144,ss,2011-04-26,4.37,235841.0,1.0
145,ss,2011-05-09,4.22,235841.0,-1.0
146,ss,2011-05-11,4.18,0.0,-1.0
147,ss,2011-05-13,4.13,0.0,-1.0
148,ss,2011-05-17,4.09,0.0,-1.0
149,ss,2011-05-19,4.14,0.0,-1.0
150,ss,2011-05-23,3.99,0.0,-1.0
151,ss,2011-05-25,3.95,0.0,-1.0
152,ss,2011-05-27,3.95,0.0,-1.0
153,ss,2011-05-31,3.98,0.0,-1.0
154,ss,2011-06-02,3.97,0.0,-1.0
155,ss,2011-06-07,4.0,0.0,-1.0
156,ss,2011-06-09,3.94,0.0,-1.0
157,ss,2011-06-13,3.95,0.0,-1.0
158,ss,2011-06-15,3.99,0.0,-1.0
159,ss,2011-06-17,3.91,0.0,-1.0
160,ss,2011-06-21,3.85,0.0,-1.0
161,ss,2011-06-23,3.92,0.0,-1.0
162,ss,2011-07-01,3.97,0.0,-1.0
163,ss,2011-07-13,3.95,0.0,-1.0
164,ss,2011-07-19,3.92,253890.0,1.0
165,ss,2011-07-22,3.88,253890.0,-1.0
166,ss,2011-07-26,3.78,0.0,-1.0
167,ss,2011-07-28,3.77,0.0,-1.0
168,ss,2011-08-01,3.82,0.0,-1.0
169,ss,2011-08-03,3.8,0.0,-1.0
170,ss,2011-08-05,3.68,0.0,-1.0
171,ss,2011-08-09,3.41,0.0,-1.0
172,ss,2011-08-11,3.45,0.0,-1.0
173,ss,2011-08-15,3.51,0.0,-1.0
174,ss,2011-08-17,3.47,0.0,-1.0
175,ss,2011-08-19,3.38,0.0,-1.0
176,ss,2011-08-23,3.4,0.0,-1.0
177,ss,2011-08-25,3.49,0.0,-1.0
178,ss,2011-08-29,3.4,0.0,-1.0
179,ss,2011-08-31,3.41,0.0,-1.0
180,ss,2011-09-02,3.35,0.0,-1.0
181,ss,2011-09-06,3.3,0.0,-1.0
182,ss,2011-09-08,3.31,0.0,-1.0
183,ss,2011-09-13,3.31,0.0,-1.0
184,ss,2011-09-15,3.33,0.0,-1.0
185,ss,2011-09-19,3.25,0.0,-1.0
186,ss,2011-09-21,3.32,0.0,-1.0
187,ss,2011-09-23,3.23,0.0,-1.0
188,ss,2011-09-27,3.21,0.0,-1.0
189,ss,2011-09-29,3.18,0.0,-1.0
190,ss,2011-10-10,3.16,0.0,-1.0
191,ss,2011-10-12,3.28,0.0,-1.0
192,ss,2011-10-14,3.3,0.0,-1.0
193,ss,2011-10-18,3.2,0.0,-1.0
194,ss,2011-10-20,3.15,0.0,-1.0
195,ss,2011-10-24,3.23,0.0,-1.0
196,ss,2011-11-10,3.32,0.0,-1.0
197,ss,2011-11-21,3.2,0.0,-1.0
198,ss,2011-11-23,3.13,0.0,-1.0
199,ss,2011-11-25,3.11,0.0,-1.0
200,ss,2011-11-29,3.14,0.0,-1.0
201,ss,2011-12-01,3.06,0.0,-1.0
202,ss,2011-12-05,3.01,0.0,-1.0
203,ss,2011-12-07,3.03,0.0,-1.0
204,ss,2011-12-09,3.02,0.0,-1.0
205,ss,2011-12-13,2.92,0.0,-1.0
206,ss,2011-12-15,2.82,0.0,-1.0
207,ss,2011-12-19,2.83,0.0,-1.0
208,ss,2011-12-21,2.77,0.0,-1.0
209,ss,2011-12-23,2.77,0.0,-1.0
210,ss,2011-12-27,2.78,0.0,-1.0
211,ss,2011-12-29,2.77,0.0,-1.0
212,ss,2012-01-04,2.74,0.0,-1.0
213,ss,2012-01-06,2.77,0.0,-1.0
214,ss,2012-01-10,2.93,0.0,-1.0
215,ss,2012-01-12,2.91,0.0,-1.0
216,ss,2012-01-18,2.93,336210.0,1.0
217,ss,2012-02-14,2.93,336210.0,-1.0
218,ss,2012-02-24,3.06,321927.0,1.0
219,ss,2012-03-14,2.96,321927.0,-1.0
220,ss,2012-03-16,2.92,0.0,-1.0
221,ss,2012-03-20,2.9,0.0,-1.0
222,ss,2012-03-22,2.89,0.0,-1.0
223,ss,2012-03-26,2.85,0.0,-1.0
224,ss,2012-03-28,2.75,0.0,-1.0
225,ss,2012-03-30,2.75,0.0,-1.0
226,ss,2012-04-06,2.79,0.0,-1.0
227,ss,2012-04-10,2.78,0.0,-1.0
228,ss,2012-04-12,2.8,0.0,-1.0
229,ss,2012-04-16,2.81,0.0,-1.0
230,ss,2012-04-18,2.85,0.0,-1.0
231,ss,2012-04-20,2.85,0.0,-1.0
232,ss,2012-04-24,2.81,0.0,-1.0
233,ss,2012-04-26,2.8,0.0,-1.0
234,ss,2012-05-11,2.76,0.0,-1.0
235,ss,2012-05-15,2.72,0.0,-1.0
236,ss,2012-05-17,2.73,0.0,-1.0
237,ss,2012-05-21,2.72,0.0,-1.0
238,ss,2012-05-23,2.72,0.0,-1.0
239,ss,2012-05-25,2.75,0.0,-1.0
240,ss,2012-05-28,2.81,339111.0,1.0
241,ss,2012-05-31,2.77,339111.0,-1.0
242,ss,2012-06-04,2.69,0.0,-1.0
243,ss,2012-06-06,2.7,0.0,-1.0
244,ss,2012-06-08,2.69,0.0,-1.0
245,ss,2012-06-12,2.69,0.0,-1.0
246,ss,2012-06-14,2.69,0.0,-1.0
247,ss,2012-06-18,2.71,0.0,-1.0
248,ss,2012-06-20,2.7,0.0,-1.0
249,ss,2012-06-25,2.67,0.0,-1.0
250,ss,2012-06-27,2.61,0.0,-1.0
251,ss,2012-06-29,2.63,0.0,-1.0
252,ss,2012-07-03,2.59,0.0,-1.0
253,ss,2012-07-05,2.57,0.0,-1.0
254,ss,2012-07-09,2.54,0.0,-1.0
255,ss,2012-07-11,2.55,0.0,-1.0
256,ss,2012-07-13,2.55,0.0,-1.0
257,ss,2012-07-17,2.52,0.0,-1.0
258,ss,2012-07-19,2.54,0.0,-1.0
259,ss,2012-07-23,2.51,0.0,-1.0
260,ss,2012-07-25,2.51,0.0,-1.0
261,ss,2012-07-27,2.54,0.0,-1.0
262,ss,2012-07-31,2.53,0.0,-1.0
263,ss,2012-08-02,2.56,0.0,-1.0
264,ss,2012-08-15,2.52,0.0,-1.0
265,ss,2012-08-17,2.53,0.0,-1.0
266,ss,2012-08-24,2.48,0.0,-1.0
267,ss,2012-08-28,2.49,0.0,-1.0
268,ss,2012-08-30,2.46,0.0,-1.0
269,ss,2012-09-03,2.45,0.0,-1.0
270,ss,2012-09-05,2.35,0.0,-1.0
271,ss,2012-09-07,2.47,0.0,-1.0
272,ss,2012-09-11,2.45,0.0,-1.0
273,ss,2012-09-13,2.45,0.0,-1.0
274,ss,2012-09-17,2.41,0.0,-1.0
275,ss,2012-09-19,2.36,0.0,-1.0
276,ss,2012-09-21,2.34,0.0,-1.0
277,ss,2012-09-25,2.33,0.0,-1.0
278,ss,2012-09-27,2.35,0.0,-1.0
279,ss,2012-10-08,2.35,0.0,-1.0
280,ss,2012-10-15,2.4,0.0,-1.0
281,ss,2012-10-17,2.4,0.0,-1.0
282,ss,2012-10-19,2.42,0.0,-1.0
283,ss,2012-10-29,2.38,394680.0,1.0
284,ss,2012-11-07,2.38,394680.0,-1.0
285,ss,2012-11-09,2.38,0.0,-1.0
286,ss,2012-11-13,2.38,0.0,-1.0
287,ss,2012-11-15,2.38,0.0,-1.0
288,ss,2012-11-19,2.38,0.0,-1.0
289,ss,2012-11-21,2.38,0.0,-1.0
290,ss,2012-11-23,2.38,0.0,-1.0
291,ss,2012-12-17,2.69,349196.0,1.0
292,ss,2013-02-21,2.76,349196.0,-1.0
293,ss,2013-02-25,2.73,0.0,-1.0
294,ss,2013-02-27,2.82,0.0,-1.0
295,ss,2013-03-01,2.88,0.0,-1.0
296,ss,2013-03-05,2.88,0.0,-1.0
297,ss,2013-03-07,2.84,0.0,-1.0
298,ss,2013-03-11,2.78,0.0,-1.0
299,ss,2013-03-13,2.72,0.0,-1.0
300,ss,2013-03-15,2.71,0.0,-1.0
301,ss,2013-03-19,2.71,0.0,-1.0
302,ss,2013-03-21,2.76,0.0,-1.0
303,ss,2013-03-22,2.74,351745.0,1.0
304,ss,2013-03-28,2.68,351745.0,-1.0
305,ss,2013-04-01,2.68,0.0,-1.0
306,ss,2013-04-03,2.69,0.0,-1.0
307,ss,2013-04-09,2.66,0.0,-1.0
308,ss,2013-04-11,2.62,0.0,-1.0
309,ss,2013-04-15,2.58,0.0,-1.0
310,ss,2013-04-17,2.56,0.0,-1.0
311,ss,2013-04-19,2.58,0.0,-1.0
312,ss,2013-04-23,2.51,0.0,-1.0
313,ss,2013-04-25,2.53,0.0,-1.0
314,ss,2013-05-02,2.47,0.0,-1.0
315,ss,2013-05-06,2.52,0.0,-1.0
316,ss,2013-05-08,2.52,0.0,-1.0
317,ss,2013-05-10,2.51,0.0,-1.0
318,ss,2013-05-14,2.47,0.0,-1.0
319,ss,2013-05-16,2.47,0.0,-1.0
320,ss,2013-05-20,2.53,0.0,-1.0
321,ss,2013-05-22,2.56,0.0,-1.0
322,ss,2013-06-06,2.5,0.0,-1.0
323,ss,2013-06-13,2.4,0.0,-1.0
324,ss,2013-06-17,2.35,0.0,-1.0
325,ss,2013-06-19,2.39,0.0,-1.0
326,ss,2013-06-21,2.36,0.0,-1.0
327,ss,2013-06-25,2.27,0.0,-1.0
328,ss,2013-06-27,2.18,0.0,-1.0
329,ss,2013-07-01,2.19,0.0,-1.0
330,ss,2013-07-03,2.24,0.0,-1.0
331,ss,2013-07-05,2.24,0.0,-1.0
332,ss,2013-07-09,2.16,0.0,-1.0
333,ss,2013-07-11,2.31,0.0,-1.0
334,ss,2013-07-15,2.27,0.0,-1.0
335,ss,2013-07-17,2.3,0.0,-1.0
336,ss,2013-07-19,2.25,0.0,-1.0
337,ss,2013-07-29,2.19,0.0,-1.0
338,ss,2013-08-01,2.24,0.0,-1.0
339,ss,2013-08-08,2.26,0.0,-1.0
340,ss,2013-08-12,2.3,409860.0,1.0
341,ss,2013-08-15,2.28,409860.0,-1.0
342,ss,2013-08-22,2.25,0.0,-1.0
343,ss,2013-09-12,2.51,372303.0,1.0
344,ss,2013-10-16,2.35,372303.0,-1.0
345,ss,2013-10-18,2.35,0.0,-1.0
346,ss,2013-10-22,2.35,0.0,-1.0
347,ss,2013-10-24,2.31,0.0,-1.0
348,ss,2013-10-28,2.28,0.0,-1.0
349,ss,2013-10-30,2.28,0.0,-1.0
350,ss,2013-11-01,2.29,0.0,-1.0
351,ss,2013-11-05,2.32,0.0,-1.0
352,ss,2013-11-07,2.29,0.0,-1.0
353,ss,2013-11-11,2.26,0.0,-1.0
354,ss,2013-11-13,2.24,0.0,-1.0
355,ss,2013-11-15,2.26,0.0,-1.0
356,ss,2013-11-19,2.3,0.0,-1.0
357,ss,2013-11-21,2.3,0.0,-1.0
358,ss,2013-11-28,2.34,373894.0,1.0
359,ss,2013-12-03,2.32,373894.0,-1.0
360,ss,2013-12-16,2.2,0.0,-1.0
361,ss,2013-12-18,2.2,0.0,-1.0
362,ss,2013-12-20,2.16,0.0,-1.0
363,ss,2013-12-24,2.13,0.0,-1.0
364,ss,2013-12-26,2.11,0.0,-1.0
365,ss,2013-12-30,2.14,0.0,-1.0
366,ss,2014-01-02,2.13,0.0,-1.0
367,ss,2014-01-06,2.04,0.0,-1.0
368,ss,2014-01-08,2.05,0.0,-1.0
369,ss,2014-01-10,2.02,0.0,-1.0
370,ss,2014-01-14,2.07,0.0,-1.0
371,ss,2014-01-16,2.06,0.0,-1.0
372,ss,2014-01-20,2.02,0.0,-1.0
373,ss,2014-01-22,2.06,0.0,-1.0
374,ss,2014-01-24,2.07,0.0,-1.0
375,ss,2014-01-28,2.06,0.0,-1.0
376,ss,2014-01-30,2.04,0.0,-1.0
377,ss,2014-02-25,2.0,0.0,-1.0
378,ss,2014-02-27,2.02,0.0,-1.0
379,ss,2014-03-03,2.03,0.0,-1.0
380,ss,2014-03-05,2.01,0.0,-1.0
381,ss,2014-03-07,2.01,0.0,-1.0
382,ss,2014-03-11,1.98,0.0,-1.0
383,ss,2014-03-13,2.0,0.0,-1.0
384,ss,2014-03-17,1.98,0.0,-1.0
385,ss,2014-03-19,1.99,0.0,-1.0
386,ss,2014-03-21,2.01,0.0,-1.0
387,ss,2014-03-24,2.05,423139.0,1.0
388,ss,2014-03-28,2.01,423139.0,-1.0
389,ss,2014-04-01,2.02,0.0,-1.0
390,ss,2014-04-22,2.05,0.0,-1.0
391,ss,2014-04-25,2.0,0.0,-1.0
392,ss,2014-04-29,1.98,0.0,-1.0
393,ss,2014-05-05,2.0,0.0,-1.0
394,ss,2014-05-07,1.99,0.0,-1.0
395,ss,2014-05-09,2.0,0.0,-1.0
396,ss,2014-05-13,2.03,0.0,-1.0
397,ss,2014-05-15,2.01,0.0,-1.0
398,ss,2014-05-19,2.0,0.0,-1.0
399,ss,2014-05-21,2.01,0.0,-1.0
400,ss,2014-05-23,2.01,0.0,-1.0
401,ss,2014-05-27,2.0,0.0,-1.0
402,ss,2014-06-03,1.97,0.0,-1.0
403,ss,2014-06-05,1.98,0.0,-1.0
404,ss,2014-06-09,1.96,0.0,-1.0
405,ss,2014-06-11,1.98,0.0,-1.0
406,ss,2014-06-13,1.99,0.0,-1.0
407,ss,2014-06-17,1.98,0.0,-1.0
408,ss,2014-06-19,1.95,0.0,-1.0
409,ss,2014-06-23,1.96,0.0,-1.0
410,ss,2014-06-25,1.97,0.0,-1.0
411,ss,2014-07-01,2.01,423139.0,1.0
412,ss,2014-08-28,2.13,423139.0,-1.0
413,ss,2014-09-03,2.19,0.0,-1.0
414,ss,2014-09-29,2.31,390167.0,1.0
415,ss,2015-01-12,3.33,390167.0,-1.0
416,ss,2015-01-19,3.1,0.0,-1.0
417,ss,2015-01-21,3.3,0.0,-1.0
418,ss,2015-01-23,3.3,0.0,-1.0
419,ss,2015-01-27,3.31,0.0,-1.0
420,ss,2015-01-29,3.29,0.0,-1.0
421,ss,2015-02-02,3.15,0.0,-1.0
422,ss,2015-02-04,3.28,0.0,-1.0
423,ss,2015-02-06,3.12,0.0,-1.0
424,ss,2015-02-10,3.16,0.0,-1.0
425,ss,2015-02-12,3.28,0.0,-1.0
426,ss,2015-03-06,3.85,337469.0,1.0
427,ss,2015-05-21,5.76,337469.0,-1.0
428,ss,2015-05-27,6.52,0.0,-1.0
429,ss,2015-05-29,5.75,0.0,-1.0
430,ss,2015-06-02,6.5,0.0,-1.0
431,ss,2015-06-12,6.96,279284.0,1.0
432,ss,2015-07-03,5.67,279284.0,-1.0
433,ss,2015-07-07,4.68,0.0,-1.0
434,ss,2015-07-09,4.63,0.0,-1.0
435,ss,2015-07-13,5.56,0.0,-1.0
436,ss,2015-07-15,4.61,0.0,-1.0
437,ss,2015-07-17,4.94,0.0,-1.0
438,ss,2015-07-21,5.09,0.0,-1.0
439,ss,2015-07-23,5.46,0.0,-1.0
440,ss,2015-07-27,4.77,0.0,-1.0
441,ss,2015-07-29,4.99,0.0,-1.0
442,ss,2015-07-31,5.02,0.0,-1.0
443,ss,2015-08-12,5.95,266142.0,1.0
444,ss,2015-08-26,4.01,266142.0,-1.0
445,ss,2015-08-28,4.54,0.0,-1.0
446,ss,2015-09-01,4.53,0.0,-1.0
447,ss,2015-09-07,4.41,0.0,-1.0
448,ss,2015-09-09,4.61,0.0,-1.0
449,ss,2015-09-11,4.39,0.0,-1.0
450,ss,2015-09-15,4.0,0.0,-1.0
451,ss,2015-09-17,4.09,0.0,-1.0
452,ss,2015-09-21,4.12,0.0,-1.0
453,ss,2015-09-23,4.0,0.0,-1.0
454,ss,2015-09-25,3.9,0.0,-1.0
455,ss,2015-09-29,3.76,0.0,-1.0
456,ss,2015-10-08,3.92,0.0,-1.0
457,ss,2015-10-12,4.04,0.0,-1.0
458,ss,2015-10-14,4.01,0.0,-1.0
459,ss,2015-10-16,4.09,0.0,-1.0
460,ss,2015-10-21,3.89,0.0,-1.0
461,ss,2015-10-23,3.95,0.0,-1.0
462,ss,2015-10-27,3.87,0.0,-1.0
463,ss,2015-10-29,3.82,0.0,-1.0
464,ss,2015-11-02,3.69,0.0,-1.0
465,ss,2015-11-04,3.75,0.0,-1.0
466,ss,2015-11-09,3.96,0.0,-1.0
467,ss,2015-11-11,4.01,0.0,-1.0
468,ss,2015-11-13,3.84,0.0,-1.0
469,ss,2015-11-17,3.85,0.0,-1.0
470,ss,2015-11-19,3.83,0.0,-1.0
471,ss,2015-11-23,3.78,0.0,-1.0
472,ss,2015-11-25,3.78,0.0,-1.0
473,ss,2015-11-27,3.51,0.0,-1.0
474,ss,2015-12-01,3.44,0.0,-1.0
475,ss,2015-12-03,3.61,0.0,-1.0
476,ss,2015-12-07,3.49,0.0,-1.0
477,ss,2015-12-09,3.42,0.0,-1.0
478,ss,2015-12-11,3.34,0.0,-1.0
479,ss,2015-12-15,3.46,0.0,-1.0
480,ss,2015-12-17,3.54,0.0,-1.0
481,ss,2015-12-21,3.57,0.0,-1.0
482,ss,2015-12-23,3.57,0.0,-1.0
483,ss,2015-12-28,3.43,0.0,-1.0
